#;qubits;operation;library;performance
27;6000;build;pauliarray;1.5189021000405774
28;6000;build;pauliarray;1.5270564999664202
29;6000;build;pauliarray;1.640499599976465
30;6000;build;pauliarray;1.6820580000057817
1;8000;build;pauliarray;3.727111399988644
2;8000;build;pauliarray;2.500159499933943
3;8000;build;pauliarray;2.720168299973011
4;8000;build;pauliarray;2.019251300022006
5;8000;build;pauliarray;2.324406599975191
6;8000;build;pauliarray;2.155112999957055
7;8000;build;pauliarray;2.059465700061992
8;8000;build;pauliarray;4.0087517000501975
9;8000;build;pauliarray;1.9309115000069141
10;8000;build;pauliarray;2.2314660999691114
11;8000;build;pauliarray;2.3128069000085816
12;8000;build;pauliarray;2.0083874000702053
13;8000;build;pauliarray;3.038465899997391
14;8000;build;pauliarray;2.155218399944715
15;8000;build;pauliarray;2.1849890999728814
16;8000;build;pauliarray;2.2121696000685915
17;8000;build;pauliarray;2.0150605000089854
18;8000;build;pauliarray;2.0024042999139056
19;8000;build;pauliarray;2.0739689000183716
20;8000;build;pauliarray;2.4893535000737756
21;8000;build;pauliarray;2.139974300051108
22;8000;build;pauliarray;2.103812300018035
23;8000;build;pauliarray;2.0830629999982193
24;8000;build;pauliarray;2.1472024999093264
25;8000;build;pauliarray;1.8902993999654427
26;8000;build;pauliarray;2.198799100005999
27;8000;build;pauliarray;2.1255331999855116
28;8000;build;pauliarray;1.9693053000373766
29;8000;build;pauliarray;2.1655680000549182
30;8000;build;pauliarray;2.1035439999541268
1;10000;build;pauliarray;4.725500300060958
2;10000;build;pauliarray;2.7341255999635905
3;10000;build;pauliarray;2.6509521999396384
4;10000;build;pauliarray;2.3562912000343204
5;10000;build;pauliarray;2.609552799956873
6;10000;build;pauliarray;2.406112500000745
7;10000;build;pauliarray;4.0447232000296935
8;10000;build;pauliarray;5.054639400099404
9;10000;build;pauliarray;2.5783185000764206
10;10000;build;pauliarray;2.680240200017579
11;10000;build;pauliarray;2.6831187999341637
12;10000;build;pauliarray;2.2010909999953583
13;10000;build;pauliarray;5.473115000058897
14;10000;build;pauliarray;2.668324499973096
15;10000;build;pauliarray;2.986668199999258
16;10000;build;pauliarray;2.6406745000276715
17;10000;build;pauliarray;2.868447000044398
18;10000;build;pauliarray;2.643257800024003
19;10000;build;pauliarray;2.9097216998925433
20;10000;build;pauliarray;2.667643699911423
21;10000;build;pauliarray;2.5253475999925286
22;10000;build;pauliarray;2.768071600003168
23;10000;build;pauliarray;2.658046800061129
24;10000;build;pauliarray;3.02796269999817
25;10000;build;pauliarray;2.592066999990493
26;10000;build;pauliarray;2.51735209999606
27;10000;build;pauliarray;2.5558154000900686
28;10000;build;pauliarray;2.784534400096163
29;10000;build;pauliarray;2.5950914999702945
30;10000;build;pauliarray;2.694020099937916
1;12000;build;pauliarray;5.847267400007695
2;12000;build;pauliarray;3.08438729995396
3;12000;build;pauliarray;3.604417899972759
