#;qubits;operation;library;performance
29;3000;build;stim;0.03123740799492225
30;3000;build;stim;0.030579665035475045
31;3000;build;stim;0.030951078981161118
32;3000;build;stim;0.029881427995860577
33;3000;build;stim;0.03013082401594147
34;3000;build;stim;0.030886012013070285
35;3000;build;stim;0.03127237601438537
36;3000;build;stim;0.030427357007283717
37;3000;build;stim;0.03128717601066455
38;3000;build;stim;0.032487660995684564
39;3000;build;stim;0.029805842030327767
40;3000;build;stim;0.03034289402421564
41;3000;build;stim;0.030298117024358362
42;3000;build;stim;0.031523178971838206
43;3000;build;stim;0.030503419053275138
44;3000;build;stim;0.028351649991236627
45;3000;build;stim;0.030954089015722275
46;3000;build;stim;0.03103442396968603
47;3000;build;stim;0.030864602013025433
48;3000;build;stim;0.03055261797271669
49;3000;build;stim;0.030854078999254853
50;3000;build;stim;0.031024594034533948
51;3000;build;stim;0.029762135003693402
52;3000;build;stim;0.029180824989452958
53;3000;build;stim;0.03110174898756668
54;3000;build;stim;0.03005264000967145
55;3000;build;stim;0.03213809500448406
56;3000;build;stim;0.031477917975280434
57;3000;build;stim;0.030981129966676235
58;3000;build;stim;0.0310501650092192
59;3000;build;stim;0.035289585997816175
60;3000;build;stim;0.031602013972587883
61;3000;build;stim;0.032115270965732634
62;3000;build;stim;0.028408718993887305
63;3000;build;stim;0.0303998040035367
64;3000;build;stim;0.030668218969367445
65;3000;build;stim;0.031801425968296826
66;3000;build;stim;0.03062919498188421
67;3000;build;stim;0.0301975590409711
68;3000;build;stim;0.02834192698355764
69;3000;build;stim;0.030481476977001876
70;3000;build;stim;0.03106125898193568
71;3000;build;stim;0.03195682296063751
72;3000;build;stim;0.032207743963226676
73;3000;build;stim;0.030402083008084446
74;3000;build;stim;0.029061107023153454
75;3000;build;stim;0.028394857014063746
76;3000;build;stim;0.03013298800215125
77;3000;build;stim;0.028368269035127014
78;3000;build;stim;0.030902428028639406
79;3000;build;stim;0.028515522950328887
80;3000;build;stim;0.02839224401395768
81;3000;build;stim;0.02834504097700119
82;3000;build;stim;0.031700660998467356
83;3000;build;stim;0.029603051021695137
84;3000;build;stim;0.02833897399250418
85;3000;build;stim;0.030410278006456792
86;3000;build;stim;0.028399720031302422
87;3000;build;stim;0.030280534992925823
88;3000;build;stim;0.030301812977995723
89;3000;build;stim;0.02837215200997889
90;3000;build;stim;0.028401037969160825
91;3000;build;stim;0.02930209197802469
92;3000;build;stim;0.028336604998912662
93;3000;build;stim;0.031769561988767236
94;3000;build;stim;0.03063365101115778
95;3000;build;stim;0.03275452897651121
96;3000;build;stim;0.03123892197618261
97;3000;build;stim;0.032040336984209716
98;3000;build;stim;0.031237957999110222
99;3000;build;stim;0.03045434900559485
100;3000;build;stim;0.03060335904592648
1;6000;build;stim;0.0562224910245277
2;6000;build;stim;0.05960401997435838
3;6000;build;stim;0.05948433600133285
4;6000;build;stim;0.05862229899503291
5;6000;build;stim;0.06050094502279535
6;6000;build;stim;0.06043783400673419
7;6000;build;stim;0.05998021794948727
8;6000;build;stim;0.06298537598922849
9;6000;build;stim;0.06119991297600791
10;6000;build;stim;0.059015228995122015
11;6000;build;stim;0.058203840046189725
12;6000;build;stim;0.05627723800716922
13;6000;build;stim;0.059635618003085256
14;6000;build;stim;0.0606382199912332
15;6000;build;stim;0.058816167002078146
16;6000;build;stim;0.06127185496734455
17;6000;build;stim;0.0608764190110378
18;6000;build;stim;0.05673999502323568
19;6000;build;stim;0.06280838401289657
20;6000;build;stim;0.06353097804822028
21;6000;build;stim;0.06182102201273665
22;6000;build;stim;0.06102179200388491
23;6000;build;stim;0.06059175299014896
24;6000;build;stim;0.0562761920155026
25;6000;build;stim;0.05902293004328385
26;6000;build;stim;0.05977158201858401
27;6000;build;stim;0.05629802099429071
28;6000;build;stim;0.06286494300002232
29;6000;build;stim;0.05627503601135686
30;6000;build;stim;0.05968716804636642
31;6000;build;stim;0.06144787999801338
32;6000;build;stim;0.06213165301596746
33;6000;build;stim;0.0602523050038144
34;6000;build;stim;0.06268692103913054
35;6000;build;stim;0.06102511700009927
36;6000;build;stim;0.060510782001074404
37;6000;build;stim;0.06018516200128943
38;6000;build;stim;0.06170338799711317
39;6000;build;stim;0.06085103296209127
40;6000;build;stim;0.06414507399313152
41;6000;build;stim;0.06045288796303794
42;6000;build;stim;0.06094137503532693
43;6000;build;stim;0.06126553303329274
44;6000;build;stim;0.06002837501000613
45;6000;build;stim;0.06176434701774269
46;6000;build;stim;0.062376457965001464
47;6000;build;stim;0.06126596900867298
48;6000;build;stim;0.06179679505294189
49;6000;build;stim;0.06183405197225511
50;6000;build;stim;0.060786044981796294
51;6000;build;stim;0.05716174701228738
52;6000;build;stim;0.057269337004981935
53;6000;build;stim;0.05924890603637323
54;6000;build;stim;0.06276884902035818
55;6000;build;stim;0.0618656930164434
56;6000;build;stim;0.06034368899418041
57;6000;build;stim;0.06252046901499853
58;6000;build;stim;0.06046950799645856
59;6000;build;stim;0.05887967097805813
